fq_name,count
org.springframework.core.type.filter.RegexPatternTypeFilter,2
org.springframework.scheduling.annotation.Async,2
org.springframework.scheduling.annotation.EnableAsync,2
org.springframework.transaction.support.TransactionOperations,4
org.springframework.test.context.event.annotation.BeforeTestClass,2
org.gradle.api.tasks.StopActionException,1
org.intellij.markdown.MarkdownElementTypes,6
org.intellij.markdown.html.TrimmingInlineHolderProvider,1
org.intellij.markdown.parser.LinkMap,3
org.intellij.markdown.MarkdownTokenTypes,4
org.intellij.markdown.ast.ASTNode,5
org.intellij.markdown.html.OpenCloseGeneratingProvider,1
org.intellij.markdown.IElementType,3
org.intellij.markdown.ast.getTextInNode,4
org.gradle.api.internal.project.DefaultProject,2
java.nio.file.Files.createTempDirectory,4
org.gradle.api.internal.provider.AbstractProperty,1
org.gradle.internal.jvm.Jvm,7
javax.xml.bind.annotation.XmlAttribute,3
javax.xml.bind.annotation.XmlElement,5
javax.xml.bind.annotation.XmlElementWrapper,2
javax.xml.bind.annotation.XmlRootElement,6
com.jetbrains.plugin.structure.intellij.utils.JDOMUtil,4
javax.xml.bind.JAXBContext,1
javax.xml.bind.JAXBException,1
javax.xml.bind.annotation.XmlRegistry,1
org.gradle.api.tasks.TaskExecutionException,2
org.apache.tools.ant.util.TeeOutputStream,3
org.gradle.api.internal.ConventionTask,10
org.gradle.process.internal.ExecException,2
com.jetbrains.plugin.structure.base.plugin.PluginCreationFail,3
com.jetbrains.plugin.structure.base.plugin.PluginCreationSuccess,4
com.jetbrains.plugin.structure.base.plugin.PluginProblem,3
com.jetbrains.plugin.structure.intellij.plugin.IdePluginManager,4
org.jdom2.Document,5
org.jdom2.Element,5
org.gradle.api.tasks.Sync,1
com.jetbrains.plugin.structure.base.utils.createDir,2
com.jetbrains.plugin.structure.base.utils.deleteQuietly,1
org.gradle.kotlin.dsl.setProperty,1
org.gradle.api.Incubating,17
com.jetbrains.plugin.structure.base.utils.createParentDirs,1
com.jetbrains.plugin.structure.base.utils.deleteLogged,1
com.jetbrains.plugin.structure.base.utils.isDirectory,1
org.gradle.tooling.BuildException,5
org.gradle.api.file.ArchiveOperations,1
org.gradle.api.artifacts.ConfigurationContainer,4
org.gradle.api.artifacts.repositories.ArtifactRepository,7
okhttp3.MultipartBody,19
retrofit2.http.Multipart,6
retrofit2.http.Part,6
com.jetbrains.plugin.structure.base.utils.isJar,1
com.jetbrains.plugin.structure.base.utils.isZip,1
com.jetbrains.plugin.structure.intellij.beans.PluginBean,1
com.jetbrains.plugin.structure.intellij.extractor.PluginBeanExtractor,1
com.jetbrains.plugin.structure.intellij.plugin.IdePlugin,1
org.apache.commons.io.filefilter.AbstractFileFilter,1
org.apache.commons.io.filefilter.FalseFileFilter,1
org.gradle.process.JavaForkOptions,1
org.jdom2.JDOMException,1
org.jdom2.output.Format,3
org.jdom2.output.XMLOutputter,3
com.jetbrains.plugin.structure.intellij.version.IdeVersion,4
org.gradle.api.publish.ivy.IvyArtifact,2
org.gradle.api.artifacts.DependencySet,3
org.gradle.api.artifacts.ResolveException,1
org.gradle.api.publish.ivy.internal.publication.DefaultIvyConfiguration,2
org.gradle.api.publish.ivy.internal.publication.DefaultIvyPublicationIdentity,2
com.jetbrains.plugin.structure.intellij.repository.CustomPluginRepositoryListingParser,1
com.jetbrains.plugin.structure.intellij.repository.CustomPluginRepositoryListingType,1
org.gradle.api.artifacts.repositories.IvyArtifactRepository,1
org.gradle.api.internal.artifacts.publish.ArchivePublishArtifact,1
org.gradle.api.internal.plugins.DefaultArtifactPublicationSet,1
org.gradle.api.plugins.PluginInstantiationException,1
org.gradle.api.tasks.ClasspathNormalizer,1
org.gradle.api.tasks.bundling.Zip,4
org.gradle.kotlin.dsl.attributes,1
org.gradle.language.jvm.tasks.ProcessResources,1
org.gradle.plugins.ide.idea.model.IdeaModel,3
org.gradle.plugins.ide.idea.model.IdeaProject,2
org.jetbrains.gradle.ext.IdeaExtPlugin,1
org.jetbrains.gradle.ext.ProjectSettings,2
org.jetbrains.gradle.ext.TaskTriggersConfig,1
org.gradle.api.publish.ivy.IvyConfiguration,1
org.gradle.api.publish.ivy.internal.publisher.IvyPublicationIdentity,1
org.gradle.internal.xml.SimpleXmlWriter,1
org.gradle.internal.xml.XmlTransformer,1
java.io.UncheckedIOException,1
com.jetbrains.plugin.structure.base.utils.forceDeleteIfExists,1
com.intellij.openapi.diagnostic.logger,70
java.awt.event.ActionEvent,8
javax.swing.Action,7
javax.swing.text.DefaultEditorKit,6
javax.swing.text.Document,4
javax.swing.text.TextAction,4
com.intellij.openapi.diagnostic.debug,7
javax.swing.text.JTextComponent.KeyBinding,2
com.intellij.openapi.actionSystem.KeyboardShortcut,8
com.intellij.openapi.fileEditor.FileEditorManagerEvent,4
com.intellij.openapi.util.NlsSafe,4
com.intellij.openapi.wm.StatusBar,5
com.intellij.openapi.wm.StatusBarWidget,8
com.intellij.openapi.wm.StatusBarWidgetFactory,5
com.intellij.openapi.wm.impl.status.EditorBasedWidget,2
com.intellij.openapi.wm.impl.status.widget.StatusBarWidgetsManager,6
com.intellij.openapi.options.ShowSettingsUtil,9
com.intellij.openapi.ui.popup.JBPopupFactory,21
com.intellij.openapi.ui.popup.ListPopup,2
com.intellij.openapi.updateSettings.impl.UpdateSettings,4
com.intellij.util.ui.LafIconLookup,2
java.awt.KeyEventDispatcher,3
com.intellij.ui.SideBorder,2
com.intellij.util.ui.JBInsets,2
com.intellij.openapi.actionSystem.ActionToolbarPosition,3
com.intellij.openapi.keymap.KeymapUtil,5
com.intellij.openapi.ui.ComboBoxTableRenderer,2
com.intellij.openapi.ui.StripeTable,2
com.intellij.ui.DumbAwareActionButton,2
javax.swing.border.LineBorder,2
com.intellij.openapi.actionSystem.ActionPromoter,2
com.intellij.openapi.actionSystem.EmptyAction,5
com.intellij.ide.bookmark.BookmarkType,4
com.intellij.ide.bookmark.BookmarksManager,8
com.intellij.ide.bookmark.LineBookmark,6
com.intellij.codeInsight.editorActions.TextBlockTransferable,8
com.intellij.ide.CopyPasteManagerEx,4
com.intellij.ide.PasteProvider,4
com.intellij.openapi.editor.LogicalPosition,32
com.intellij.openapi.ide.CopyPasteManager,12
java.awt.datatransfer.DataFlavor,11
com.intellij.openapi.editor.VisualPosition,18
com.intellij.openapi.editor.SelectionModel,3
com.intellij.openapi.diagnostic.trace,4
com.intellij.ide.bookmark.Bookmark,2
com.intellij.ide.bookmark.providers.LineBookmarkProvider,2
com.intellij.openapi.fileEditor.impl.EditorTabbedContainer,2
com.intellij.openapi.fileEditor.impl.EditorWindow,2
com.intellij.ui.tabs.JBTabs,2
com.intellij.ui.tabs.TabInfo,2
com.intellij.ide.IdeBundle,6
com.intellij.ide.actions.OpenFileAction,2
com.intellij.ide.actions.RevealFileAction,2
com.intellij.notification.NotificationListener,8
com.intellij.openapi.keymap.Keymap,2
com.intellij.ide.ui.AntialiasingType,2
com.intellij.openapi.editor.EditorCustomElementRenderer,2
com.intellij.openapi.editor.Inlay,8
com.intellij.openapi.editor.impl.FontInfo,2
com.intellij.codeInsight.daemon.impl.HintRenderer,7
com.google.common.collect.ImmutableSet,3
com.intellij.codeInsight.lookup.LookupManager,9
com.intellij.ui.KeyStrokeAdapter,4
com.intellij.openapi.project.DumbAwareToggleAction,4
com.intellij.psi.codeStyle.CommonCodeStyleSettings.IndentOptions,2
com.intellij.openapi.application.PathManager,10
com.intellij.openapi.util.JDOMUtil,9
com.intellij.codeInsight.template.TemplateManager,18
com.intellij.codeWithMe.ClientId,4
com.intellij.injected.editor.EditorWindow,8
com.intellij.util.ui.table.JBTableRowEditor,2
com.intellij.openapi.editor.ReadOnlyFragmentModificationException,2
com.intellij.openapi.editor.actionSystem.EditorActionManager,5
java.nio.CharBuffer,7
com.intellij.openapi.command.undo.UndoManager,2
com.intellij.openapi.application.PermanentInstallationID,3
com.intellij.openapi.vfs.CharsetToolkit,4
com.intellij.util.io.HttpRequests,7
org.jdom.JDOMException,5
com.intellij.openapi.util.UserDataHolder,7
com.intellij.openapi.actionSystem.ActionGroup,6
com.intellij.openapi.actionSystem.Presentation,3
com.intellij.openapi.actionSystem.ex.ActionUtil,5
com.intellij.openapi.editor.RawText,4
java.awt.datatransfer.Transferable,7
java.awt.datatransfer.UnsupportedFlavorException,5
com.intellij.openapi.editor.colors.EditorColors,16
com.intellij.openapi.editor.CaretVisualAttributes,6
com.intellij.openapi.editor.ex.EditorSettingsExternalizable,5
com.intellij.codeInsight.editorActions.EnterHandler,3
com.intellij.psi.util.PsiUtilBase,3
com.intellij.openapi.editor.EditorModificationUtil,21
com.intellij.openapi.components.serviceIfCreated,4
java.awt.Window,2
com.intellij.codeInsight.template.impl.TemplateManagerImpl,17
com.intellij.codeInsight.template.impl.TemplateState,5
com.intellij.codeInsight.editorActions.CopyPastePostProcessor,4
com.intellij.codeInsight.editorActions.CopyPastePreProcessor,2
com.intellij.codeInsight.editorActions.TextBlockTransferableData,3
com.intellij.openapi.editor.CaretStateTransferableData,2
com.intellij.openapi.editor.richcopy.view.HtmlTransferableData,2
com.intellij.openapi.editor.richcopy.view.RtfTransferableData,2
java.awt.HeadlessException,2
com.intellij.codeInsight.lookup.Lookup,6
com.intellij.openapi.editor.actionSystem.CaretSpecificDataContext,2
java.lang.StringBuffer,4
com.intellij.serviceContainer.BaseKeyedLazyInstance,8
com.intellij.codeInsight.lookup.LookupManagerListener,2
com.intellij.codeInsight.lookup.impl.LookupImpl,5
com.intellij.codeInsight.template.Template,13
com.intellij.codeInsight.template.TemplateEditingAdapter,3
com.intellij.codeInsight.template.TemplateManagerListener,2
com.intellij.find.FindModelListener,2
com.intellij.openapi.actionSystem.ex.AnActionListener,7
org.acejump.session.SessionManager,2
com.intellij.openapi.editor.event.EditorFactoryEvent,4
com.intellij.openapi.editor.event.EditorFactoryListener,3
com.intellij.openapi.editor.event.EditorMouseEvent,2
com.intellij.openapi.editor.event.EditorMouseEventArea,2
com.intellij.openapi.editor.event.EditorMouseListener,2
com.intellij.openapi.editor.event.EditorMouseMotionListener,2
com.intellij.openapi.editor.event.SelectionEvent,2
com.intellij.openapi.editor.event.SelectionListener,2
com.intellij.openapi.editor.ex.DocumentEx,3
com.intellij.openapi.editor.impl.EditorComponentImpl,2
com.intellij.psi.util.elementType,22
com.intellij.ide.projectView.impl.ProjectViewImpl,2
com.intellij.openapi.wm.ToolWindowId,2
com.intellij.openapi.wm.ex.ToolWindowManagerEx,3
com.intellij.openapi.wm.ex.ToolWindowManagerListener,2
com.intellij.ui.TreeExpandCollapse,4
com.intellij.ui.speedSearch.SpeedSearchSupply,2
com.intellij.util.ui.tree.TreeUtil,5
com.intellij.openapi.extensions.ExtensionPointListener,2
com.intellij.openapi.extensions.PluginDescriptor,5
com.intellij.internal.statistic.beans.MetricEvent,10
com.intellij.internal.statistic.eventLog.EventLogGroup,13
com.intellij.internal.statistic.eventLog.events.EventFields,13
com.intellij.internal.statistic.eventLog.events.VarargEventId,8
com.intellij.internal.statistic.service.fus.collectors.ApplicationUsagesCollector,8
com.intellij.internal.statistic.eventLog.events.BooleanEventField,2
com.intellij.internal.statistic.eventLog.events.EventPair,4
com.intellij.internal.statistic.eventLog.events.StringEventField,2
com.intellij.internal.statistic.service.fus.collectors.CounterUsagesCollector,3
com.intellij.internal.statistic.eventLog.events.StringListEventField,2
java.awt.event.InputEvent.CTRL_DOWN_MASK,5
java.awt.event.InputEvent.SHIFT_DOWN_MASK,3
com.intellij.codeInsight.lookup.LookupEvent,2
com.intellij.codeInsight.lookup.LookupListener,2
org.antlr.v4.runtime.BaseErrorListener,4
org.antlr.v4.runtime.RecognitionException,6
org.antlr.v4.runtime.Recognizer,4
org.antlr.v4.runtime.ParserRuleContext,2
org.antlr.v4.runtime.CharStream,2
org.antlr.v4.runtime.CharStreams,5
org.antlr.v4.runtime.CommonTokenStream,4
org.antlr.v4.runtime.tree.ParseTree,2
com.intellij.openapi.editor.textarea.TextComponentEditorImpl,8
com.intellij.util.containers.MultiMap,15
com.intellij.openapi.editor.actionSystem.ActionPlan,2
com.intellij.openapi.editor.actionSystem.TypedActionHandlerEx,2
com.intellij.spellchecker.BundledDictionaryProvider,4
com.intellij.remoterobot.RemoteRobot,20
com.intellij.remoterobot.data.RemoteComponent,12
com.intellij.remoterobot.fixtures.CommonContainerFixture,12
com.intellij.remoterobot.fixtures.ComponentFixture,10
com.intellij.remoterobot.fixtures.ContainerFixture,8
com.intellij.remoterobot.fixtures.FixtureName,12
com.intellij.remoterobot.search.locators.byXpath,16
com.intellij.remoterobot.fixtures.DefaultXpath,4
com.intellij.remoterobot.fixtures.JTreeFixture,2
com.intellij.remoterobot.stepsProcessing.step,8
com.intellij.remoterobot.utils.waitFor,4
com.intellij.remoterobot.fixtures.Fixture,4
com.intellij.remoterobot.fixtures.dataExtractor.RemoteText,2
org.assertj.swing.core.MouseButton,4
com.intellij.remoterobot.utils.keyboard,4
com.intellij.remoterobot.stepsProcessing.StepLogger,2
com.intellij.remoterobot.stepsProcessing.StepWorker,2
com.intellij.remoterobot.fixtures.JButtonFixture,2
com.intellij.remoterobot.utils.Keyboard,2
com.automation.remarks.junit.VideoRule,2
com.automation.remarks.video.annotations.Video,2
org.junit.experimental.theories.DataPoints,22
org.junit.experimental.theories.Theories,22
org.junit.experimental.theories.Theory,22
org.junit.experimental.theories.FromDataPoints,6
javax.swing.KeyStroke.getKeyStroke,2
com.intellij.testFramework.PlatformTestUtil,26
com.intellij.mock.MockEditorFactory,2
org.mockito.kotlin.any,6
org.mockito.kotlin.never,2
com.intellij.testFramework.replaceService,4
com.intellij.refactoring.rename.inplace.VariableInplaceRenameHandler,2
com.intellij.testFramework.fixtures.CodeInsightTestUtil.doInlineRename,2
com.intellij.codeInsight.template.impl.ConstantNode,3
com.intellij.codeInsight.editorActions.BackspaceHandler,2
com.intellij.idea.TestFor,2
com.intellij.notification.EventLog,4
com.intellij.codeInsight.folding.CodeFoldingManager,4
com.intellij.codeInsight.folding.impl.FoldingUtil,4
com.intellij.ide.highlighter.HtmlFileType,6
org.jetbrains.yaml.YAMLFileType,2
com.intellij.ide.IdeEventQueue,8
com.intellij.testFramework.EditorTestUtil,4
com.intellij.testFramework.fixtures.CodeInsightTestFixture,19
org.jetbrains.jetCheck.Generator,10
org.jetbrains.jetCheck.ImperativeCommand,10
org.jetbrains.jetCheck.PropertyChecker,8
com.intellij.json.JsonFileType,5
com.intellij.testFramework.LightProjectDescriptor,8
com.intellij.testFramework.UsefulTestCase,9
com.intellij.testFramework.fixtures.IdeaTestFixtureFactory,3
com.intellij.testFramework.fixtures.impl.LightTempDirTestFixtureImpl,3
com.ensarsarajcic.neovim.java.api.NeovimApi,2
com.ensarsarajcic.neovim.java.api.NeovimApis,2
com.ensarsarajcic.neovim.java.api.types.api.VimCoords,2
com.ensarsarajcic.neovim.java.corerpc.client.ProcessRpcConnection,2
jetbrains.buildServer.configs.kotlin.v2019_2.vcs.GitVcsRoot,16
jetbrains.buildServer.configs.kotlin.v2019_2.Project,9
jetbrains.buildServer.configs.kotlin.v2019_2.BuildType,33
jetbrains.buildServer.configs.kotlin.v2019_2.CheckoutMode,32
jetbrains.buildServer.configs.kotlin.v2019_2.DslContext,18
jetbrains.buildServer.configs.kotlin.v2019_2.buildSteps.gradle,31
jetbrains.buildServer.configs.kotlin.v2019_2.buildSteps.script,2
jetbrains.buildServer.configs.kotlin.v2019_2.failureConditions.BuildFailureOnMetric,24
jetbrains.buildServer.configs.kotlin.v2019_2.failureConditions.failOnMetricChange,24
jetbrains.buildServer.configs.kotlin.v2019_2.triggers.vcs,30
jetbrains.buildServer.configs.kotlin.v2019_2.buildSteps.qodana,4
jetbrains.buildServer.configs.kotlin.v2019_2.triggers.ScheduleTrigger,4
jetbrains.buildServer.configs.kotlin.v2019_2.triggers.schedule,6
jetbrains.buildServer.configs.kotlin.v2019_2.buildFeatures.vcsLabeling,4
jetbrains.buildServer.configs.kotlin.v2019_2.buildFeatures.PullRequests,2
jetbrains.buildServer.configs.kotlin.v2019_2.buildFeatures.commitStatusPublisher,2
jetbrains.buildServer.configs.kotlin.v2019_2.buildFeatures.pullRequests,2
jetbrains.buildServer.configs.kotlin.v2019_2.triggers.VcsTrigger,6
jetbrains.buildServer.configs.kotlin.v2019_2,10
jetbrains.buildServer.configs.kotlin.v2019_2.ui,6
jetbrains.buildServer.configs.kotlin.v2019_2.buildSteps.Qodana,2
java.lang.Long.toHexString,2
com.google.common.collect.HashMultiset,2
com.google.common.collect.Multiset,2
com.google.common.collect.HashMultimap,4
java.lang.Character.UnicodeBlock,2
org.apache.commons.lang3.math.NumberUtils,3
dev.feedforward.markdownto.DownParser,2
jetbrains.datalore.base.geometry.Vector,1
jetbrains.datalore.plot.PlotSvgExport,3
jetbrains.datalore.plot.PlotHtmlExport,3
jetbrains.datalore.plot.PlotHtmlHelper,5
jetbrains.datalore.plot.PlotHtmlHelper.scriptUrl,3
jetbrains.datalore.base.registration.Disposable,2
jetbrains.datalore.plot.MonolithicCommon,2
jetbrains.datalore.vis.swing.batik.DefaultPlotPanelBatik,1
jetbrains.datalore.base.geometry.DoubleVector,8
jetbrains.datalore.base.json.JsonSupport,3
jetbrains.datalore.plot.MonolithicAwt,2
jetbrains.datalore.vis.svg.SvgSvgElement,2
jetbrains.datalore.vis.swing.BatikMapperComponent,1
jetbrains.datalore.vis.swing.BatikMessageCallback,1
jetbrains.datalore.base.values.Color,6
jetbrains.datalore.base.datetime.Duration,2
jetbrains.datalore.base.datetime.Date,3
jetbrains.datalore.base.datetime.DateTime,3
jetbrains.datalore.base.datetime.Month,3
jetbrains.datalore.base.datetime.tz.TimeZone,4
jetbrains.datalore.base.datetime,1
java.time.Instant.parse,1
jetbrains.datalore.vis.demoUtils.PlotSpecsDemoWindowBatik,1
jetbrains.datalore.vis.swing.jfx.DefaultPlotPanelJfx,1
jetbrains.datalore.plot.builder.presentation.Style,1
jetbrains.datalore.vis.swing.SceneMapperJfxPanel,1
jetbrains.datalore.base.random.RandomGaussian,1
jetbrains.datalore.vis.demoUtils.PlotSpecsDemoWindowJfx,1
org.geotools.data.shapefile.ShapefileDataStoreFactory,1
org.geotools.data.simple.SimpleFeatureCollection,2
jetbrains.datalore.vis.swing.batik.PlotViewerWindowBatik,2
org.geotools.geometry.jts.ReferencedEnvelope,2
org.geotools.referencing.crs.DefaultGeographicCRS,2
org.opengis.referencing.crs.CoordinateReferenceSystem,1
org.opengis.referencing.cs.CoordinateSystem,1
org.geotools.geojson.geom.GeometryJSON,2
org.locationtech.jts.geom.Geometry,2
org.opengis.feature.type.GeometryDescriptor,1
org.locationtech.jts.geom.GeometryFactory,1
org.geotools.referencing.cs.DefaultCartesianCS,1
jetbrains.datalore.plot.PlotImageExport,1
jetbrains.datalore.vis.swing.jfx.PlotViewerWindowJfx,1
jetbrains.datalore.plot.config.Option,28
jetbrains.datalore.plot.server.config.transform.PlotConfigServerSideTransforms,2
jetbrains.datalore.plot.base.Aes,15
jetbrains.datalore.plot.config.Option.Meta.DATA_META,2
jetbrains.datalore.plot.config.Option.Meta.MappingAnnotation,2
java.time.ZoneId.SHORT_IDS,1
jetbrains.datalore.plot.config.Option.Scale.DATE_TIME,1
jetbrains.datalore.plot.config.Option.Scale.TIME,1
jetbrains.datalore.plot.config.Option.Scale.CHROMA,1
jetbrains.datalore.plot.config.Option.Scale.DIRECTION,1
jetbrains.datalore.plot.config.Option.Scale.END,1
jetbrains.datalore.plot.config.Option.Scale.HIGH,1
jetbrains.datalore.plot.config.Option.Scale.HUE_RANGE,1
jetbrains.datalore.plot.config.Option.Scale.LOW,1
jetbrains.datalore.plot.config.Option.Scale.LUMINANCE,1
jetbrains.datalore.plot.config.Option.Scale.MID,1
jetbrains.datalore.plot.config.Option.Scale.MIDPOINT,1
jetbrains.datalore.plot.config.Option.Scale.SCALE_MAPPER_KIND,1
jetbrains.datalore.plot.config.Option.Scale.START,1
jetbrains.datalore.plot.config.Option.Scale.START_HUE,1
jetbrains.datalore.plot.base.DataFrame,1
jetbrains.datalore.plot.base.data.DataFrameUtil,1
jetbrains.datalore.plot.common.data.SeriesUtil.filterFinite,1
jetbrains.datalore.plot.config.Option.Stat,2
jetbrains.datalore.plot.config.Option.Geom.Point,1
jetbrains.datalore.base.json.JsonSupport.parseJson,1
jetbrains.datalore.plot.config.Option.Plot.THEME,1
jetbrains.datalore.base.datetime.Instant,2
jetbrains.datalore.plot.config.Option.Meta.KIND,2
jetbrains.datalore.plot.config.Option.Meta.Kind.PLOT,1
jetbrains.datalore.plot.config.Option.Scale.AES,1
jetbrains.datalore.plot.config.Option.Scale.BREAKS,1
jetbrains.datalore.plot.config.Option.Scale.CONTINUOUS_TRANSFORM,1
jetbrains.datalore.plot.config.Option.Scale.EXPAND,1
jetbrains.datalore.plot.config.Option.Scale.FORMAT,1
jetbrains.datalore.plot.config.Option.Scale.GUIDE,1
jetbrains.datalore.plot.config.Option.Scale.LABELS,1
jetbrains.datalore.plot.config.Option.Scale.LIMITS,1
jetbrains.datalore.plot.config.Option.Scale.NAME,1
jetbrains.datalore.plot.config.Option.Scale.NA_VALUE,1
jetbrains.datalore.plot.builder.defaultTheme.values.ThemeOption,2
jetbrains.datalore.plot.PlotSizeHelper,1
jetbrains.datalore.plot.config.PlotConfig,1
jetbrains.datalore.plot.config.Option.GGBunch.ITEMS,1
jetbrains.datalore.plot.config.Option.GGBunch.Item,1
org.jire.kna.float,8
com.sun.jna.platform.win32.WinNT,5
org.jire.kna.Pointer,4
org.jire.kna.int,6
java.lang.Math.toDegrees,1
org.jire.kna.boolean,3
it.unimi.dsi.fastutil.longs.Long2ObjectMap,6
it.unimi.dsi.fastutil.longs.Long2ObjectOpenHashMap,4
org.jire.kna.byte,1
org.jire.kna.short,1
com.sun.jna.Pointer,5
com.sun.jna.platform.win32.User32,3
com.sun.jna.platform.win32.WinDef,11
org.jire.kna.attach.Attach,1
org.jire.kna.attach.windows.WindowsAttachAccess,1
org.jire.kna.attach.windows.WindowsAttachedModule,3
org.jire.kna.attach.windows.WindowsAttachedProcess,4
org.jire.kna.cached.CachedReadableSource,1
org.jire.kna.Addressed,4
it.unimi.dsi.fastutil.ints.Int2ObjectArrayMap,2
it.unimi.dsi.fastutil.objects.Object2ObjectArrayMap,2
org.jire.kna.attach.AttachedModule,3
it.unimi.dsi.fastutil.bytes.ByteArrayList,1
it.unimi.dsi.fastutil.objects.Object2ObjectMap,1
org.jire.kna.set,5
com.sun.jna.platform.win32.WinDef.POINT,1
com.sun.jna.Platform,1
org.jire.kna.nativelib.windows.User32,1
com.sun.jna.Native,5
java.lang.Math.abs,2
java.util.concurrent.ThreadLocalRandom.current,2
com.badlogic.gdx.utils.IntMap,3
com.sun.jna.Memory,2
org.jire.kna.ReadableSource,1
org.jire.kna.nativelib.windows.Kernel32,1
java.lang.Math,1
com.badlogic.gdx.backends.lwjgl.LwjglApplication,4
com.badlogic.gdx.backends.lwjgl.LwjglApplicationConfiguration,6
com.sun.jna.Structure,5
com.sun.jna.platform.win32.User32.INSTANCE,1
com.sun.jna.NativeLibrary,1
com.sun.jna.platform.win32.WinNT.HRESULT,1
com.sun.jna.platform.win32.WinUser,1
com.badlogic.gdx.ApplicationAdapter,3
com.badlogic.gdx.Gdx.gl,1
com.badlogic.gdx.graphics.Color,20
com.badlogic.gdx.graphics.GL20,6
com.badlogic.gdx.graphics.OrthographicCamera,8
com.badlogic.gdx.graphics.g2d.BitmapFont,15
com.badlogic.gdx.graphics.g2d.SpriteBatch,9
com.badlogic.gdx.graphics.glutils.ShapeRenderer,4
it.unimi.dsi.fastutil.objects.ObjectArrayList,1
it.unimi.dsi.fastutil.longs.Long2ObjectArrayMap,1
com.badlogic.gdx.math.Vector2,24
com.badlogic.gdx.math.Vector3,10
com.badlogic.gdx.math.MathUtils,16
kotlin.script.experimental.jsr223.KotlinJsr223DefaultScriptEngineFactory,1
io.ktor.application.Application,5
io.ktor.html.respondHtml,2
kotlin.dom,6
org.jetbrains.ktor.application,2
org.jetbrains.ktor.routing,2
groovy.json,20
org.gradle.api.internal.artifacts.dependencies.DefaultSelfResolvingDependency,3
org.gradle.api.plugins,5
org.jetbrains.kotlin.gradle.dsl,18
org.jetbrains.kotlin.utils,6
org.apache.tools.ant.taskdefs.condition,6
kotlin.reflect,141
net.rubygrapefruit.platform,4
java.nio,93
org.gradle.api.Project.DEFAULT_VERSION,4
java.nio.file.attribute,6
org.gradle.internal.logging.progress,2
java.math,11
kotlin.concurrent,34
org.jetbrains.kotlin.gradle.tasks,8
org.gradle.api.logging,2
org.gradle.language.jvm.tasks,4
org.codehaus.groovy.runtime,2
java.security,36
org.jetbrains.kotlin.gradle.tasks.KotlinJsDce,2
groovy.json.JsonSlurper,6
groovy.lang,5
java.util.ArrayDeque,19
org.jetbrains.kotlin.gradle.dsl.KotlinSingleJavaTargetExtension,2
org.jetbrains.kotlin.gradle.plugin.Kotlin2JsPluginWrapper,4
org.jetbrains.kotlin.gradle.tasks.Kotlin2JsCompile,3
org.gradle.BuildListener,6
org.gradle.BuildResult,7
org.gradle.api.artifacts.DependencyResolutionListener,2
org.gradle.api.artifacts.ResolvableDependencies,2
org.gradle.api.initialization.Settings,24
org.gradle.api.invocation.Gradle,13
org.gradle.api.plugins.AppliedPlugin,3
org.jetbrains.kotlin.gradle.dsl.KotlinJsCompile,6
org.junit.rules,22
org.gradle.testkit.runner,4
org.gradle.testkit.runner.internal,3
org.junit.runner,39
org.gradle.testkit.runner.BuildTask,7
org.junit.runners.Parameterized.Parameters,17
org.gradle.api.tasks.compile,2
org.gradle.jvm.tasks,3
org.jetbrains.kotlin.gradle.plugin.mpp,10
org.jetbrains.kotlin.gradle.targets.js.dsl,2
org.jetbrains.kotlin.gradle.targets.js.ir,2
org.jetbrains.kotlin.gradle.targets.js.nodejs,1
org.jetbrains.kotlin.backend.common.serialization.metadata,1
org.jetbrains.kotlin.builtins,1
org.jetbrains.kotlin.incremental.components,3
org.jetbrains.kotlin.konan.library,1
org.jetbrains.kotlin.konan.util,1
org.jetbrains.kotlin.library,2
org.jetbrains.kotlin.library.impl,1
org.jetbrains.kotlin.library.metadata,1
org.jetbrains.kotlin.library.resolver.impl,1
org.jetbrains.kotlin.storage,4
org.jetbrains.kotlin.util,1
org.gradle.util,1
com.squareup.kotlinpoet,5
org.jetbrains.kotlin.descriptors.impl,2
org.jetbrains.kotlin.js.config,1
org.jetbrains.kotlin.js.resolve,2
org.jetbrains.kotlin.name,3
org.jetbrains.kotlin.resolve.scopes,2
org.jetbrains.kotlin.serialization.js,2
org.jetbrains.kotlin.resolve.annotations,1
org.jetbrains.kotlin.resolve.constants,1
org.jetbrains.kotlin.types,1
org.gradle.workers,3
javax.inject,4
org.jetbrains.kotlin.konan.target,4
org.openjdk.jmh.generators.core,1
org.openjdk.jmh.generators.reflection,1
org.openjdk.jmh.util,1
org.gradle.internal.classpath,1
org.openjdk.jmh.infra,1
org.openjdk.jmh.results,1
org.openjdk.jmh.results.format,1
org.openjdk.jmh.runner,1
org.openjdk.jmh.runner.format,1
org.openjdk.jmh.runner.options,1
java.lang.management,3
kotlin.native.internal.GC,1
kotlinx.cinterop.pin,1
jetbrains.buildServer.configs.kotlin.v2019_2.buildSteps,1
jetbrains.buildServer.configs.kotlin.v2019_2.triggers,1
jetbrains.buildServer.configs.kotlin.v2019_2.BuildTypeSettings,1
jetbrains.buildServer.configs.kotlin.v2019_2.ParameterDisplay,1
jetbrains.buildServer.configs.kotlin.v2019_2.buildSteps.GradleBuildStep,1
kotlinx.html.dom,2
kotlinx.browser,9
java.awt.event,6
javafx.beans.value,1
javafx.animation,1
javafx.application,3
javafx.event,1
javafx.util,1
javafx.geometry,11
javafx.scene,13
